5437,0,7840,0,0,0,0.0,FF
6215,0,3034,48,0,26,92.31,SPT
6941,0,7974,0,0,0,0.0,ST
283,0,1200,91,0,91,64.84,SPT
3463,0,2165,66,0,55,61.82,RWH
7700,0,986,3047,3043,0,0.0,SPEC
661,0,2851,2,1,0,0.0,SPT
0,0,1568,0,0,0,0.0,SPT
1279,0,1854,11,0,6,66.67,RWH
6834,0,8116,0,0,0,0.0,ST
279,0,1217,94,0,94,82.98,SPT
1204,0,3039,59,2,54,66.67,SPT
279,0,1209,93,0,93,79.57,RWH
6213,0,3032,48,0,26,92.31,RWH
3211,0,2283,25,0,14,78.57,RWH
6883,0,8074,0,0,0,0.0,SPEC
0,0,1568,0,0,0,0.0,SPT
292,0,1240,90,1,90,0.0,RWH
289,0,1228,93,0,93,76.34,SPT
1644,0,1948,12,0,7,71.43,RWH
6890,0,8199,0,0,0,0.0,ST
279,0,1215,94,0,94,77.66,RWH
3183,0,2084,68,0,58,63.79,RWH
422,0,2382,0,0,0,0.0,RWH
270,0,1170,90,0,90,0.0,RWH
282,0,1222,94,0,94,80.85,RWH
279,0,1209,93,0,93,75.27,SPT
1337,0,1496,82,0,78,69.23,SPT
276,0,1190,91,0,91,80.22,SPT
267,0,1159,89,0,89,60.0,RWH
5312,0,8034,12,3023,12,0.0,FF
275,0,1192,92,0,92,66.3,SPT
7582,0,955,3013,3008,4,0.0,RWH
2350,0,1841,74,0,67,67.16,RWH
289,0,1228,93,0,93,77.42,SPT
1698,0,1638,81,0,76,69.74,RWH
1115,0,3218,27,3,21,85.71,SPT
289,0,1228,93,0,93,80.65,SPT
282,0,1222,94,0,94,78.72,RWH
5264,0,2813,40,0,22,90.91,RWH
7716,0,1030,3004,3003,0,0.0,ST
1509,36,3586,260,6,135,64.53,FR
1018,0,2666,86,2,81,77.78,SPT
279,0,1212,94,0,94,78.72,RWH
6913,0,8106,0,0,0,0.0,ST
282,0,1224,94,3044,94,82.98,SPT
289,0,1228,93,0,93,77.42,SPT
1240,0,3201,71,2,66,72.73,SPT
0,0,1543,0,0,0,0.0,SPT
5363,0,2815,42,0,23,91.3,RWH
5347,0,7797,0,0,0,0.0,PF
5412,0,7692,0,0,0,0.0,FF
5468,0,7780,12,0,12,0.0,FF
4661,0,12238,12,2952,12,0.0,PF
5381,0,2798,42,0,23,91.3,RWH
477,0,2513,2,1,0,0.0,RWH
4427,0,2459,58,0,43,55.81,SPT
2494,0,1876,75,0,67,65.67,RWH
1522,0,1911,90,0,90,0.0,RWH
6308,0,3081,48,0,26,92.31,SPT
4565,0,12260,11,3035,11,0.0,PF
289,0,2142,0,0,0,0.0,SPT
458,0,1404,90,2,90,0.0,RWH
279,0,1210,94,0,94,81.91,SPT
283,0,1204,91,0,91,69.23,SPT
5773,0,2906,44,0,24,87.5,SPT
282,0,1222,94,0,94,82.98,SPT
283,0,1202,91,0,91,66.3,RWH
276,0,1196,92,0,92,66.3,SPT
4696,0,12278,11,3038,11,0.0,PF
289,0,1232,94,0,94,80.65,SPT
5360,0,7939,0,0,0,0.0,FF
273,0,1182,90,0,90,73.33,RWH
270,0,1170,90,0,90,70.0,RWH
6310,0,3082,48,0,26,92.31,SPT
279,0,1209,93,0,93,79.57,SPT
2271,0,2074,18,0,10,80.0,SPT
3644,0,2220,65,0,53,60.38,RWH
289,0,1228,93,0,93,78.26,RWH
4646,0,12339,12,2,12,0.0,PF
5317,0,8022,0,0,0,0.0,FF
270,0,1170,90,0,90,67.78,SPT
285,0,1233,94,0,94,81.91,SPT
273,0,1183,91,0,91,61.11,SPT
6896,0,8052,0,0,0,0.0,SPEC
5687,0,2855,45,0,25,80.0,SPT
276,0,1196,92,0,92,68.48,SPT
1463,0,1557,84,0,79,70.51,SPT
178,0,1581,0,0,0,0.0,SPT
4570,0,12133,11,3021,11,0.0,PF
762,0,1704,7,0,4,75.0,SPT
270,0,1170,90,0,90,71.11,SPT
5346,0,7931,0,0,0,0.0,FF
289,0,1232,95,1,94,82.98,RWH
2495,0,1874,74,0,66,65.15,RWH
5313,0,8031,0,0,0,0.0,FF
4316,0,2443,90,0,90,0.0,RWH
7714,0,1037,3000,2999,0,0.0,SPEC
3266,0,2108,67,3011,57,63.16,SPT
5077,0,2642,52,0,35,62.86,SPT
2018,0,1738,78,0,72,70.83,RWH
279,0,1208,93,0,93,77.17,RWH
273,0,1183,91,0,91,74.44,RWH
273,0,1183,91,0,91,77.78,RWH
4038,0,2498,31,0,17,82.35,SPT
273,0,1189,92,0,92,67.39,RWH
5346,0,8031,11,3036,11,0.0,FF
6305,0,3079,48,0,26,92.31,RWH
292,0,1240,95,1,94,83.16,RWH
602,0,1277,87,0,86,62.79,RWH
3951,0,10506,12,0,12,91.67,FR
547,0,1261,88,0,87,62.07,RWH
5431,0,7702,12,1,12,0.0,FF
3557,0,2186,66,0,54,61.11,SPT
6847,0,892,2695,2669,25,39.53,RWH
1455,0,1561,83,0,78,70.51,RWH
270,0,1170,90,0,90,67.78,RWH
279,0,1209,93,0,93,75.27,SPT
276,0,1191,92,0,92,67.39,RWH
273,0,1183,91,0,91,63.74,SPT
1057,0,3250,10,2,6,100.0,SPT
4570,0,2617,34,0,19,84.21,SPT
279,0,1209,93,0,93,81.52,RWH
6977,0,7951,0,0,0,0.0,SPEC
6306,0,3080,48,0,26,92.31,SPT
5593,0,2801,48,0,29,75.86,SPT
6915,0,8104,0,0,0,0.0,SPEC
273,0,1177,90,0,90,72.22,SPT
1195,0,3077,56,2,51,65.38,SPT
1138,0,3393,37,2,32,62.5,SPT
2284,0,1817,75,0,68,66.18,RWH
2122,0,2042,16,0,9,77.78,RWH
1258,0,2997,78,2,73,75.34,RWH
1118,0,3203,28,3,22,81.82,SPT
3025,0,2252,23,0,13,76.92,SPT
279,0,1209,93,0,93,77.42,SPT
820,0,1349,86,0,84,65.48,SPT
276,0,1196,92,0,92,67.39,SPT
7743,0,1024,3023,3022,0,0.0,ST
7691,0,1010,3017,3014,1,0.0,SPEC
7771,0,1106,2960,2960,1,0.0,ST
280,0,1189,90,0,90,59.34,RWH
7783,0,1099,2973,2972,25,0.0,RWH
0,0,1536,0,0,0,0.0,RWH
220,0,1594,0,0,0,0.0,SPT
1265,0,1822,11,0,6,66.67,SPT
2453,0,2145,20,0,11,81.82,RWH
5348,0,7830,12,3046,12,0.0,FF
6975,0,7953,0,0,0,0.0,SPEC
1336,0,1850,11,0,6,83.33,RWH
5713,0,2903,52,0,25,84.0,SPT
1654,0,1929,12,0,7,71.43,RWH
7734,0,1013,3034,3032,0,0.0,ST
279,0,1209,93,0,93,79.57,SPT
6977,0,7952,0,0,0,0.0,SPEC
3661,0,2227,65,0,53,60.38,RWH
5342,0,8046,12,3006,12,0.0,FF
1093,0,3253,23,2,18,88.89,SPT
2034,0,1723,76,0,70,61.43,SPT
282,0,1220,94,0,94,82.98,RWH
974,0,2573,87,2,82,78.05,RWH
7730,0,1016,3035,3031,2,0.0,SPEC
3202,0,2095,69,0,59,64.41,SPT
3901,0,10455,12,0,12,91.67,FR
2139,0,1757,90,0,90,0.0,RWH
0,0,1572,0,0,0,0.0,RWH
7764,0,1021,3045,3042,94,0.0,RWH
270,0,1176,91,0,91,72.53,RWH
6881,0,8245,0,0,0,0.0,ST
212,0,1960,0,0,0,0.0,RWH
3580,0,2198,66,0,54,61.11,RWH
270,0,1171,90,0,90,70.0,SPT
273,0,1183,91,0,91,64.84,RWH
6305,0,3080,48,0,26,92.31,RWH
2943,0,2223,23,0,13,76.92,SPT
6765,0,8215,0,0,0,0.0,ST
2368,0,1836,76,0,68,66.67,RWH
6972,0,7966,0,0,0,0.0,ST
1075,0,3243,16,2,11,100.0,RWH
282,0,1222,94,0,94,81.72,RWH
4471,0,2471,59,0,44,56.82,SPT
4486,0,2619,34,0,19,89.47,RWH
276,0,1196,92,0,92,72.04,RWH
2618,0,2185,20,0,11,90.91,RWH
3251,0,2109,68,0,58,63.79,RWH
276,0,1192,91,0,91,68.13,SPT
5496,0,7816,0,0,0,0.0,PF
7774,0,1036,3038,3034,1,0.0,RWH
6133,0,2993,47,0,25,92.31,RWH
394,0,1196,88,0,88,62.07,SPT
1264,0,3009,79,2,74,77.03,SPT
2354,0,1836,74,0,67,68.66,RWH
280,0,1188,91,1,90,66.67,RWH
3309,0,2125,68,0,57,64.91,SPT
279,0,1212,94,0,94,78.72,RWH
5346,0,7847,0,0,0,0.0,FF
7770,0,1022,3041,3041,17,0.0,RWH
283,0,1207,92,0,92,78.02,SPT
5502,0,2869,42,0,23,86.96,RWH
279,0,1209,93,0,93,76.34,SPT
6909,0,8041,0,0,0,0.0,SPEC
3918,0,10303,12,0,12,83.33,FR
3401,0,2348,26,0,15,85.71,RWH
1429,0,1558,82,0,78,71.43,RWH
1123,0,3384,32,2,27,70.37,SPT
5434,0,2847,42,0,23,86.96,RWH
7736,0,1011,3035,3030,1,0.0,RWH
7689,0,1032,2992,2987,1,0.0,ST
1322,0,3248,81,3,75,77.33,SPT
5361,0,2760,52,0,34,64.71,RWH
6231,0,3045,46,0,25,92.0,RWH
3264,0,2103,67,0,57,63.16,SPT
492,0,1490,93,1,90,78.89,SPT
4882,0,2582,53,0,37,59.46,RWH
0,0,1540,0,0,0,0.0,SPT
0,0,1568,0,0,0,0.0,RWH
273,0,1622,90,0,90,0.0,RWH
7697,0,1007,3022,3021,9,0.0,RWH
270,0,1170,90,0,90,70.33,SPT
1258,0,3007,77,2,72,75.0,RWH
1255,0,2984,76,2,71,75.0,RWH
283,0,1202,91,0,91,62.22,SPT
0,0,1540,0,0,0,0.0,RWH
279,0,1212,94,0,94,79.79,SPT
1549,0,1920,12,0,7,71.43,SPT
5334,0,7630,0,0,0,0.0,FF
279,0,1209,93,0,93,76.34,SPT
1146,0,3125,40,2,35,62.86,SPT
5346,0,7922,0,0,0,0.0,FF
5347,0,7882,0,0,0,0.0,FF
754,0,1731,7,0,4,50.0,SPT
4704,0,2645,36,0,20,85.0,SPT
6141,0,2995,49,0,27,88.89,RWH
279,0,1209,93,0,93,79.57,SPT
282,0,1219,93,0,93,79.57,RWH
279,0,1209,93,0,93,79.57,SPT
286,0,1212,93,1,92,69.57,RWH
6224,0,3042,46,0,25,92.0,SPT
282,0,1222,94,0,94,82.98,RWH
1043,0,1771,9,0,5,60.0,SPT
4104,0,2515,31,0,17,88.24,SPT
1162,0,3110,45,2,40,57.5,SPT
3972,0,10515,12,0,12,91.67,FR
571,0,2699,2,1,0,0.0,SPT
1192,0,3034,55,2,50,64.71,SPT
282,0,1222,94,0,94,80.85,SPT
1228,0,3013,67,2,62,70.97,SPT
1057,0,2549,86,2,81,77.78,RWH
4046,0,2510,31,0,17,82.35,SPT
644,0,1680,5,0,3,33.33,SPT
289,0,1228,93,3033,93,78.49,SPT
1150,0,3174,41,2,36,61.11,SPT
4427,0,2466,90,0,90,0.0,RWH
282,0,1222,94,0,94,81.72,SPT
1141,0,3369,39,2,34,61.76,RWH
280,0,1214,94,0,94,82.98,SPT
6748,0,8294,0,0,0,0.0,ST
5347,0,1540,90,0,90,0.0,RWH
1710,0,1970,13,0,8,75.0,SPT
6144,0,6096,48,3048,48,84.85,SPT
0,0,1539,0,0,0,0.0,RWH
7731,0,987,3055,3052,0,0.0,SPEC
6978,0,7951,0,0,0,0.0,ST
5315,0,8033,0,0,0,0.0,FF
4868,0,2621,57,0,41,58.54,RWH
279,0,1203,92,0,92,75.27,RWH
270,0,1178,91,0,91,78.02,RWH
1102,0,3228,25,2,20,85.0,SPT
2382,0,1832,76,0,68,66.18,RWH
4792,0,2697,36,0,20,85.0,SPT
276,0,1194,92,0,92,66.3,SPT
819,0,1349,86,0,84,64.29,RWH
1095,0,3205,23,2,18,88.89,SPT
5608,0,2894,44,0,24,91.67,SPT
0,0,1536,0,0,0,0.0,RWH
282,0,1222,94,0,94,79.79,SPT
5926,0,2939,49,0,29,82.14,SPT
293,0,1246,94,0,94,82.98,SPT
276,0,1196,92,0,92,71.43,SPT
283,0,1207,92,0,92,79.35,SPT
0,0,1540,0,0,0,0.0,RWH
640,0,1704,5,0,3,33.33,RWH
6116,0,3013,47,0,26,88.46,RWH
7703,0,1000,3029,3026,1,0.0,ST
6164,0,3008,48,0,26,92.31,RWH
1264,0,3000,79,2,74,76.0,RWH
279,0,1214,94,0,94,79.79,SPT
282,0,1222,94,0,94,82.98,SPT
6975,0,7953,0,0,0,0.0,SPEC
1066,0,3489,13,2,8,100.0,RWH
1063,0,3272,12,2,7,100.0,RWH
3568,0,2215,68,0,56,64.29,RWH
3260,0,2114,68,0,58,63.79,SPT
1129,0,3196,35,2,30,66.67,SPT
5409,0,7863,0,0,0,0.0,PF
5348,0,7652,12,0,12,0.0,FF
187,0,1908,0,0,0,0.0,SPT
943,0,1374,84,0,82,66.67,RWH
273,0,1183,91,0,91,73.63,RWH
2990,0,2041,71,0,61,65.57,SPT
7744,0,1031,3021,3021,0,0.0,ST
279,0,1212,94,0,94,76.6,SPT
292,0,1239,94,0,94,81.91,RWH
7765,0,1061,3010,3005,2,0.0,RWH
6139,0,3000,47,0,26,92.31,SPT
276,0,1199,93,0,93,72.04,RWH
6977,0,7951,0,0,0,0.0,SPEC
279,0,1208,92,0,92,72.83,RWH
279,0,1209,90,2648,90,0.0,RWH
1117,0,2677,85,2,80,77.5,SPT
276,0,1189,91,0,91,79.12,RWH
0,0,1568,0,0,0,0.0,RWH
1005,0,1763,9,0,5,60.0,RWH
0,0,1536,0,0,0,0.0,SPT
5374,0,7913,0,0,0,0.0,PF
6809,0,8145,0,0,0,0.0,ST
1054,0,3254,10,2,5,100.0,RWH
2935,0,2247,23,0,13,76.92,RWH
2461,0,2118,20,0,11,90.91,SPT
273,0,1183,91,0,91,78.02,SPT
1275,0,1853,11,0,6,83.33,RWH
7715,0,1027,3010,3004,0,0.0,ST
1099,0,3211,24,2,19,85.0,RWH
1192,0,3268,56,2,51,64.71,RWH
6281,0,3071,54,0,26,92.31,SPT
4011,0,10681,12,0,12,91.67,FR
6963,0,7952,0,0,0,0.0,SPEC
1162,0,3118,45,2,40,57.5,SPT
1394,0,1526,82,0,78,70.13,RWH
3890,0,10292,12,0,12,83.33,FR
6050,0,2979,47,0,27,85.19,RWH
5037,0,2754,38,0,21,85.71,SPT
7775,0,1036,3026,3022,1,0.0,ST
0,0,1568,0,0,0,0.0,RWH
1231,0,3021,68,2,63,73.02,RWH
4573,0,12272,11,3004,11,0.0,PF
276,0,1196,92,0,92,69.57,SPT
282,0,1222,94,0,94,82.98,SPT
4605,0,2537,59,3034,44,59.09,SPT
5321,0,8034,11,3022,11,0.0,FF
283,0,1202,91,0,91,74.73,SPT
482,0,1643,3,0,2,0.0,RWH
5365,0,7631,0,0,0,0.0,PF
4940,0,2689,38,0,21,85.71,SPT
384,0,1339,94,1,91,78.02,RWH
276,0,1194,92,0,92,80.43,SPT
5313,0,8034,0,0,0,0.0,FF
3838,0,10338,12,0,12,83.33,FR
5347,0,8034,0,0,0,0.0,FF
1060,0,3271,11,2,6,100.0,SPT
329,0,1271,92,0,92,78.26,SPT
718,0,1811,89,1,86,79.07,RWH
5426,0,7844,0,0,0,0.0,FF
1205,0,3067,57,3,51,66.67,SPT
1183,0,3089,52,2,47,62.5,SPT
7651,0,966,3040,3036,1,0.0,ST
7800,0,1091,2988,2984,0,0.0,ST
6205,0,3029,90,0,90,0.0,RWH
279,0,1211,93,0,93,79.57,SPT
860,0,1343,85,0,83,65.85,RWH
6928,0,8039,0,0,0,0.0,ST
4676,0,12265,11,2913,11,0.0,PF
273,0,1183,91,0,91,69.23,SPT
3718,0,2268,66,0,54,62.96,RWH
0,0,1568,0,0,0,0.0,RWH
281,0,1214,93,0,93,81.72,RWH
1063,0,1781,90,3017,90,0.0,RWH
1066,0,3237,13,2,8,100.0,RWH
1190,0,3055,52,3,46,63.83,SPT
6227,0,3046,47,0,26,88.46,SPT
2924,0,2006,72,0,62,64.52,SPT
283,0,1202,91,0,91,60.44,SPT
279,0,1209,93,0,93,76.34,RWH
292,0,1232,94,1,93,82.8,SPT
285,0,1227,94,0,94,82.98,SPT
282,0,1221,93,0,93,81.72,RWH
2701,0,2178,22,0,12,75.0,RWH
2839,0,2000,71,0,62,66.13,RWH
6305,0,3079,48,0,26,92.31,RWH
3797,0,2460,170,3022,170,0.0,RWH
4035,0,2340,63,0,49,57.14,SPT
572,0,1698,93,2,89,79.78,RWH
263,0,1144,88,0,88,61.36,RWH
279,0,1212,94,0,94,79.79,RWH
1258,0,2977,77,2,72,75.0,RWH
7785,0,1035,3044,3042,36,0.0,RWH
3423,0,2354,27,0,15,80.0,SPT
5467,0,7804,11,3008,11,0.0,FF
1804,0,1981,90,3007,90,0.0,RWH
4427,0,2466,59,0,44,56.82,SPT
1045,0,3309,6,2,1,100.0,SPT
1245,0,1828,11,0,6,83.33,SPT
3021,0,2037,70,0,60,65.0,SPT
712,0,1702,5,0,3,66.67,SPT
7608,0,957,3029,3024,3,0.0,SPEC
5310,0,8034,11,2998,11,0.0,FF
276,0,1196,92,0,92,70.97,SPT
1133,0,3198,33,3,27,71.43,SPT
294,0,1244,94,0,94,82.98,SPT
5588,0,2814,49,0,30,73.33,RWH
279,0,1207,93,0,93,72.04,SPT
6918,0,8066,0,0,0,0.0,ST
5171,0,2782,40,0,22,86.36,RWH
4182,0,2404,62,0,48,58.33,SPT
4279,0,2576,33,0,18,83.33,RWH
963,0,1387,83,0,81,65.43,RWH
6298,0,3082,47,0,26,92.31,RWH
1150,0,3135,41,2,36,61.11,SPT
3512,0,2364,27,0,15,86.67,RWH
279,0,1209,93,0,93,81.91,SPT
278,0,1185,90,0,90,67.78,SPT
5326,0,7983,0,0,0,0.0,PF
756,0,1315,87,0,85,64.71,RWH
2570,0,1892,73,0,65,64.62,RWH
949,0,2291,88,2,83,78.31,RWH
282,0,1223,94,0,95,82.98,SPT
1129,0,3191,34,2,29,68.97,RWH
2149,0,2056,16,0,9,88.89,SPT
292,0,1237,94,1,93,82.8,RWH
5723,0,2849,48,0,28,78.57,SPT
5318,0,8040,11,0,11,0.0,FF
289,0,1228,93,0,93,80.65,RWH
282,0,1225,95,0,95,82.11,SPT
292,0,1241,90,0,90,0.0,RWH
273,0,1186,92,0,92,78.26,SPT
726,0,1299,85,0,84,64.29,RWH
3975,0,10461,11,0,11,81.82,FR
6071,0,3011,46,0,26,88.0,SPT
273,0,1182,90,0,90,76.67,RWH
5408,0,2745,51,0,32,70.97,SPT
6956,0,7955,0,0,0,0.0,ST
7733,0,997,3050,3049,11,0.0,RWH
279,0,1209,93,0,93,76.34,RWH
3317,0,2115,68,0,57,63.16,RWH
283,0,1196,90,0,90,71.11,RWH
5313,0,8032,11,3026,11,0.0,FF
2725,0,2183,22,0,12,83.33,SPT
6877,0,8078,0,0,0,0.0,ST
282,0,1222,94,0,94,82.98,RWH
286,0,1215,92,0,92,66.3,RWH
286,0,1214,93,1,92,66.3,SPT
299,0,1214,92,0,92,76.09,SPT
285,0,1235,95,0,95,83.16,RWH
7717,0,1034,3004,2999,0,0.0,ST
5355,0,7947,12,0,12,0.0,FF
7432,0,949,2939,2934,2,0.0,RWH
2196,0,2088,17,0,10,80.0,SPT
6305,0,3079,48,0,26,92.31,SPT
276,0,1196,92,0,92,68.48,SPT
7755,0,1031,3023,3022,0,0.0,SPEC
6305,0,3080,48,0,26,92.31,SPT
276,0,1202,93,0,93,70.97,RWH
6944,0,7971,0,0,0,0.0,SPEC
1195,0,3058,56,2,51,64.71,SPT
5466,0,7745,11,3026,11,0.0,FF
282,0,1217,93,3016,93,79.57,SPT
7629,0,1010,2988,2983,4,0.0,ST
5426,0,7696,0,0,0,0.0,FF
845,0,1338,85,0,83,66.27,RWH
273,0,1190,92,0,92,67.39,RWH
7705,0,1014,3022,3015,1,0.0,RWH
6139,0,2998,47,0,26,88.46,SPT
5348,0,7858,0,0,0,0.0,FF
281,0,1193,91,1,90,71.11,RWH
915,0,1749,7,0,4,50.0,SPT
1256,0,3016,74,3,68,75.0,SPT
1165,0,3316,88,2,88,0.0,RWH
6866,0,8372,0,0,0,0.0,ST
447,0,2432,1,0,0,0.0,SPT
1213,0,3060,63,2,58,68.97,SPT
284,0,1201,92,1,91,67.03,RWH
283,0,1202,91,0,91,69.23,RWH
478,0,1227,87,0,87,62.07,SPT
263,0,2065,0,0,0,0.0,SPT
2543,0,1904,74,0,66,68.18,RWH
1156,0,3077,43,2,38,56.41,RWH
3431,0,2354,27,0,15,86.67,RWH
270,0,1170,90,0,90,67.78,SPT
4651,0,12233,12,0,12,0.0,PF
7725,0,1036,3007,2999,0,0.0,ST
5346,0,7602,11,0,11,0.0,FF
5334,0,1540,0,0,0,0.0,SPT
273,0,1183,91,0,91,76.92,SPT
693,0,2943,2,1,0,0.0,RWH
289,0,1228,93,0,93,79.57,SPT
1120,0,3168,31,2,26,70.37,RWH
6912,0,8106,0,0,0,0.0,SPEC
273,0,1183,91,0,91,71.11,RWH
4896,0,2714,38,0,21,85.71,SPT
279,0,1209,93,0,93,79.57,RWH
5348,0,7884,11,2043,11,0.0,FF
1240,0,1849,11,0,6,83.33,SPT
289,0,1228,93,0,93,79.57,SPT
2696,0,2184,22,0,12,81.82,RWH
1234,0,3019,70,2,65,72.31,SPT
1250,0,3009,72,3,66,72.73,RWH
7746,0,1015,3039,3037,0,0.0,SPEC
4677,0,12254,11,3038,11,0.0,PF
7704,0,1010,3025,3016,1,0.0,RWH
289,0,1227,94,1,93,82.98,RWH
276,0,1196,92,0,92,70.65,RWH
2946,0,2225,23,0,13,84.62,RWH
3931,0,10472,12,0,12,91.67,FR
2412,0,384,979,916,63,0.0,RWH
5441,0,7720,12,3007,12,0.0,FF
2787,0,1965,72,0,63,65.08,SPT
276,0,1196,92,0,92,66.3,SPT
5350,0,8121,11,3015,11,0.0,FF
7753,0,1025,3037,3034,0,0.0,SPEC
1950,0,2031,15,0,9,87.5,SPT
289,0,1231,94,0,94,80.85,SPT
6166,7,6112,49,1,49,91.67,SPT
4916,0,2607,88,2987,88,0.0,RWH
6302,0,3076,49,0,27,92.59,RWH
286,0,1215,92,0,92,71.74,SPT
289,0,1228,93,0,93,79.57,SPT
1090,0,2612,86,3,80,78.75,RWH
5312,0,8035,0,0,0,0.0,FF
286,0,1215,92,0,92,65.93,SPT
1329,0,1871,11,0,6,83.33,RWH
3749,0,2436,29,0,16,81.25,SPT
5312,0,8032,0,0,0,0.0,PF
273,0,1183,91,0,91,63.74,SPT
311,0,1242,92,0,92,78.26,SPT
4424,0,2455,58,0,43,55.81,SPT
4721,0,2673,36,0,20,85.0,SPT
2461,0,2078,20,0,11,72.73,SPT
3763,0,2443,29,0,16,87.5,RWH
268,0,1606,2,0,1,0.0,RWH
276,0,1196,92,0,92,67.39,RWH
0,0,1540,0,0,0,0.0,SPT
279,0,1209,93,0,93,76.09,SPT
645,0,2794,2,1,12,0.0,SPT
6800,0,8151,0,0,0,0.0,SPEC
282,0,1222,90,0,90,0.0,RWH
2513,0,2123,25,0,11,80.0,RWH
1562,0,1927,90,3038,90,0.0,RWH
7749,0,1011,3053,3049,0,0.0,ST
6975,0,7953,0,0,0,0.0,ST
276,0,1201,93,0,93,81.52,SPT
282,0,1222,94,0,94,82.98,RWH
5466,0,7743,11,3034,11,0.0,FF
1159,0,3332,44,2,39,57.5,RWH
3943,0,10361,12,0,12,83.33,FR
1913,0,1996,14,0,8,75.0,SPT
0,0,1536,0,0,0,0.0,RWH
2570,0,1892,73,0,65,64.62,RWH
3162,0,2097,71,0,61,67.21,SPT
4689,0,12355,12,3049,12,0.0,PF
292,0,1240,95,1,94,82.98,RWH
6293,0,3065,47,0,26,88.46,RWH
5311,0,8034,11,0,11,0.0,FF
292,0,1241,94,0,94,79.57,RWH
1741,0,1941,14,0,8,75.0,RWH
270,0,1172,90,0,90,67.03,SPT
1075,0,3255,17,2,12,100.0,RWH
2159,0,1769,78,0,71,67.61,RWH
6771,0,8196,0,0,0,0.0,ST
3967,0,10665,11,0,11,90.91,FR
4636,0,2634,36,0,20,85.0,SPT
1198,0,3269,57,2,52,66.04,RWH
6147,0,3004,46,0,25,92.0,SPT
5405,0,2780,53,0,34,67.65,RWH
1862,0,4664,63,10,45,60.0,RWH
276,0,1199,93,0,93,73.12,SPT
7583,0,1009,2965,2960,2,0.0,ST
270,0,1170,90,0,90,71.43,SPT
292,0,1234,93,0,93,80.65,RWH
273,0,1177,90,0,90,74.44,SPT
5314,0,2746,53,0,35,62.86,RWH
1144,0,3367,40,2,35,62.86,SPT
5220,0,2676,51,0,33,63.64,SPT
1156,0,3319,43,2,38,56.41,RWH
6853,0,8384,0,0,0,0.0,ST
5447,0,7725,0,0,0,0.0,PF
273,0,1183,91,0,91,76.92,RWH
6141,0,3002,46,0,25,92.0,RWH
0,0,1540,0,0,0,0.0,RWH
5347,0,7886,12,2087,12,0.0,FF
1164,0,3202,39,3,33,87.88,SPT
276,0,1196,92,0,92,67.39,SPT
4749,0,2660,36,0,20,85.0,SPT
1158,0,2969,84,2,79,77.22,SPT
273,0,1179,90,0,90,72.22,SPT
6978,0,7954,0,0,0,0.0,SPEC
1051,0,3297,90,2,90,0.0,RWH
2851,0,2223,22,0,12,83.33,SPT
1138,0,3158,38,2,33,63.64,SPT
4988,0,2745,38,0,21,90.48,SPT
286,0,1215,92,0,92,66.3,SPT
289,0,1227,94,1,93,81.72,SPT
4321,0,2582,33,0,18,88.89,RWH
2696,0,2144,22,0,12,75.0,SPT
853,0,3096,2,1,0,0.0,RWH
5340,0,7648,11,3038,11,0.0,FF
286,0,1214,93,1,92,73.91,RWH
1724,0,1948,14,0,8,75.0,RWH
1108,0,3211,28,2,23,78.26,RWH
7762,0,1011,3049,3047,0,0.0,ST
1108,0,3204,27,2,22,81.82,RWH
2880,0,1984,72,0,62,64.52,SPT
5349,0,7753,0,0,0,0.0,PF
5347,0,8028,11,0,11,0.0,FF
5406,0,7873,0,0,0,0.0,PF
1041,0,2481,87,3,81,77.78,RWH
2872,0,1980,72,0,62,64.52,SPT
273,0,1183,91,0,91,74.73,RWH
1270,0,2996,82,2,77,76.62,SPT
1114,0,3196,29,2,24,75.0,SPT
281,0,1222,94,0,94,81.91,RWH
280,0,1188,90,1,90,0.0,RWH
1271,0,3027,79,3,73,77.03,SPT
7676,0,1000,3015,3011,2,0.0,SPEC
4690,0,12357,12,0,12,0.0,PF
6224,0,3043,46,0,25,92.0,SPT
6919,0,8081,0,0,0,0.0,ST
4557,0,12204,12,0,12,0.0,PF
1479,0,1560,83,0,78,70.51,SPT
4681,0,12360,12,3020,12,0.0,PF
279,0,1209,93,0,93,77.42,SPT
6305,0,3079,48,0,26,92.31,SPT
201,0,1966,0,0,0,0.0,RWH
7658,0,1006,3003,2998,2,0.0,RWH
503,0,1676,5,0,3,33.33,SPT
273,0,1183,91,0,91,79.35,SPT
5536,0,2849,42,0,23,86.96,RWH
1075,0,3463,17,2,12,100.0,SPT
279,0,1209,93,0,93,76.34,SPT
6110,0,2980,49,0,27,92.59,SPT
351,0,1304,93,0,92,81.52,SPT
273,0,1183,91,0,91,67.03,SPT
282,0,1222,94,0,94,82.98,SPT
1255,0,3000,76,2,71,74.65,SPT
5347,0,8027,0,0,0,0.0,FF
5311,0,8031,0,0,0,0.0,PF
6176,0,3039,49,0,28,88.89,RWH
2940,0,2243,23,0,13,76.92,RWH
4589,0,1568,11,2977,11,0.0,SPT
279,0,1210,94,0,94,78.72,SPT
1440,0,1547,82,0,77,71.05,SPT
214,0,1963,0,0,0,0.0,SPT
274,0,1187,91,0,91,66.3,SPT
270,0,1170,90,3015,90,71.11,SPT
361,0,1606,3,0,2,0.0,RWH
6126,0,3012,47,0,26,88.46,RWH
4311,0,2560,33,0,18,88.89,SPT
